Weekend,Pickup_hour,Pickup_minute,Zone,Number_trips
TRUE,1,10,Manhattan Valley,144
TRUE,1,10,Central Harlem,507
TRUE,1,10,SoHo,469
TRUE,1,10,Central Harlem North,183
TRUE,1,10,West Chelsea/Hudson Yards,280
TRUE,1,10,Hamilton Heights,144
TRUE,1,10,Little Italy/NoLiTa,670
TRUE,1,10,Greenwich Village South,1087
TRUE,1,10,East Chelsea,1194
TRUE,1,10,Sutton Place/Turtle Bay North,390
TRUE,1,10,Clinton West,397
TRUE,1,10,Two Bridges/Seward Park,76
TRUE,1,10,Stuy Town/Peter Cooper Village,39
TRUE,1,10,Yorkville East,81
TRUE,1,10,Kips Bay,228
TRUE,1,10,Clinton East,904
TRUE,1,10,Morningside Heights,188
TRUE,1,10,Penn Station/Madison Sq West,938
TRUE,1,10,World Trade Center,49
TRUE,1,10,Midtown South,924
TRUE,1,10,Manhattanville,57
TRUE,1,10,Yorkville West,412
TRUE,1,10,Lenox Hill West,427
TRUE,1,10,Lenox Hill East,118
TRUE,1,10,Washington Heights South,129
TRUE,1,10,Midtown North,243
TRUE,1,10,Upper West Side North,307
TRUE,1,10,Washington Heights North,51
TRUE,1,10,Financial District North,160
TRUE,1,10,Inwood,22
TRUE,1,10,Alphabet City,211
TRUE,1,10,Battery Park City,83
TRUE,1,10,Bloomingdale,36
TRUE,1,10,Chinatown,21
TRUE,1,10,Financial District South,53
TRUE,1,10,Seaport,18
TRUE,1,10,Inwood Hill Park,2
TRUE,1,10,Roosevelt Island,1
TRUE,1,10,Central Park,3
TRUE,1,10,Battery Park,3
TRUE,1,10,Marble Hill,1
TRUE,1,10,Randalls Island,0
TRUE,1,10,Highbridge Park,0
TRUE,1,10,Governor's Island/Ellis Island/Liberty Island,0
TRUE,1,20,Gramercy,1019
TRUE,1,20,Upper East Side South,382
TRUE,1,20,Flatiron,1062
TRUE,1,20,Meatpacking/West Village West,501
TRUE,1,20,UN/Turtle Bay South,293
TRUE,1,20,East Village,2263
TRUE,1,20,Garment District,622
TRUE,1,20,East Harlem North,239
TRUE,1,20,TriBeCa/Civic Center,438
TRUE,1,20,Times Sq/Theatre District,1566
TRUE,1,20,Lincoln Square East,775
TRUE,1,20,Midtown Center,555
TRUE,1,20,Hudson Sq,326
TRUE,1,20,Upper East Side North,266
TRUE,1,20,Greenwich Village North,832
TRUE,1,20,West Village,1659
TRUE,1,20,East Harlem South,239
TRUE,1,20,Lower East Side,2060
TRUE,1,20,Union Sq,644
TRUE,1,20,Upper West Side South,387
TRUE,1,20,Lincoln Square West,52
TRUE,1,20,Murray Hill,1063
TRUE,1,20,Midtown East,466
TRUE,1,20,Manhattan Valley,112
TRUE,1,20,Central Harlem,543
TRUE,1,20,SoHo,457
TRUE,1,20,Central Harlem North,187
TRUE,1,20,West Chelsea/Hudson Yards,309
TRUE,1,20,Hamilton Heights,133
TRUE,1,20,Little Italy/NoLiTa,721
TRUE,1,20,Greenwich Village South,1159
TRUE,1,20,East Chelsea,1005
TRUE,1,20,Sutton Place/Turtle Bay North,487
TRUE,1,20,Clinton West,346
TRUE,1,20,Two Bridges/Seward Park,50
TRUE,1,20,Stuy Town/Peter Cooper Village,44
TRUE,1,20,Yorkville East,87
TRUE,1,20,Kips Bay,216
TRUE,1,20,Clinton East,848
TRUE,1,20,Morningside Heights,219
TRUE,1,20,Penn Station/Madison Sq West,1122
TRUE,1,20,World Trade Center,81
TRUE,1,20,Midtown South,923
TRUE,1,20,Manhattanville,89
TRUE,1,20,Yorkville West,344
TRUE,1,20,Lenox Hill West,419
TRUE,1,20,Lenox Hill East,75
TRUE,1,20,Washington Heights South,112
TRUE,1,20,Midtown North,251
TRUE,1,20,Upper West Side North,282
TRUE,1,20,Washington Heights North,52
TRUE,1,20,Financial District North,148
TRUE,1,20,Inwood,26
TRUE,1,20,Alphabet City,202
TRUE,1,20,Battery Park City,70
TRUE,1,20,Bloomingdale,31
TRUE,1,20,Chinatown,23
TRUE,1,20,Financial District South,89
TRUE,1,20,Seaport,20
TRUE,1,20,Inwood Hill Park,2
TRUE,1,20,Roosevelt Island,1
TRUE,1,20,Central Park,0
TRUE,1,20,Battery Park,1
TRUE,1,20,Marble Hill,2
TRUE,1,20,Randalls Island,0
TRUE,1,20,Highbridge Park,0
TRUE,1,20,Governor's Island/Ellis Island/Liberty Island,0
TRUE,1,30,Gramercy,1164
TRUE,1,30,Upper East Side South,416
TRUE,1,30,Flatiron,1047
TRUE,1,30,Meatpacking/West Village West,517
TRUE,1,30,UN/Turtle Bay South,191
TRUE,1,30,East Village,2230
TRUE,1,30,Garment District,612
TRUE,1,30,East Harlem North,273
TRUE,1,30,TriBeCa/Civic Center,437
TRUE,1,30,Times Sq/Theatre District,1538
TRUE,1,30,Lincoln Square East,705
TRUE,1,30,Midtown Center,454
TRUE,1,30,Hudson Sq,349
TRUE,1,30,Upper East Side North,291
TRUE,1,30,Greenwich Village North,928
TRUE,1,30,West Village,1823
TRUE,1,30,East Harlem South,238
TRUE,1,30,Lower East Side,2164
TRUE,1,30,Union Sq,588
TRUE,1,30,Upper West Side South,429
TRUE,1,30,Lincoln Square West,63
TRUE,1,30,Murray Hill,1094
TRUE,1,30,Midtown East,440
TRUE,1,30,Manhattan Valley,177
TRUE,1,30,Central Harlem,470
TRUE,1,30,SoHo,393
TRUE,1,30,Central Harlem North,179
TRUE,1,30,West Chelsea/Hudson Yards,285
TRUE,1,30,Hamilton Heights,154
TRUE,1,30,Little Italy/NoLiTa,869
TRUE,1,30,Greenwich Village South,1220
TRUE,1,30,East Chelsea,1165
TRUE,1,30,Sutton Place/Turtle Bay North,477
TRUE,1,30,Clinton West,367
TRUE,1,30,Two Bridges/Seward Park,70
TRUE,1,30,Stuy Town/Peter Cooper Village,40
TRUE,1,30,Yorkville East,81
TRUE,1,30,Kips Bay,210
TRUE,1,30,Clinton East,823
TRUE,1,30,Morningside Heights,190
TRUE,1,30,Penn Station/Madison Sq West,772
TRUE,1,30,World Trade Center,71
TRUE,1,30,Midtown South,1037
TRUE,1,30,Manhattanville,74
TRUE,1,30,Yorkville West,373
TRUE,1,30,Lenox Hill West,413
TRUE,1,30,Lenox Hill East,92
TRUE,1,30,Washington Heights South,109
TRUE,1,30,Midtown North,251
TRUE,1,30,Upper West Side North,236
TRUE,1,30,Washington Heights North,53
TRUE,1,30,Financial District North,122
TRUE,1,30,Inwood,24
TRUE,1,30,Alphabet City,220
TRUE,1,30,Battery Park City,86
TRUE,1,30,Bloomingdale,38
TRUE,1,30,Chinatown,16
TRUE,1,30,Financial District South,74
TRUE,1,30,Seaport,17
TRUE,1,30,Inwood Hill Park,2
TRUE,1,30,Roosevelt Island,0
TRUE,1,30,Central Park,1
TRUE,1,30,Battery Park,0
TRUE,1,30,Marble Hill,2
TRUE,1,30,Randalls Island,3
TRUE,1,30,Highbridge Park,0
TRUE,1,30,Governor's Island/Ellis Island/Liberty Island,0
TRUE,1,40,Gramercy,1066
TRUE,1,40,Upper East Side South,392
TRUE,1,40,Flatiron,1057
TRUE,1,40,Meatpacking/West Village West,570
TRUE,1,40,UN/Turtle Bay South,240
TRUE,1,40,East Village,2485
TRUE,1,40,Garment District,526
TRUE,1,40,East Harlem North,305
TRUE,1,40,TriBeCa/Civic Center,442
TRUE,1,40,Times Sq/Theatre District,1499
TRUE,1,40,Lincoln Square East,714
TRUE,1,40,Midtown Center,475
TRUE,1,40,Hudson Sq,304
TRUE,1,40,Upper East Side North,277
TRUE,1,40,Greenwich Village North,992
TRUE,1,40,West Village,1904
TRUE,1,40,East Harlem South,256
TRUE,1,40,Lower East Side,1982
TRUE,1,40,Union Sq,706
TRUE,1,40,Upper West Side South,361
TRUE,1,40,Lincoln Square West,44
TRUE,1,40,Murray Hill,965
TRUE,1,40,Midtown East,446
TRUE,1,40,Manhattan Valley,136
TRUE,1,40,Central Harlem,481
TRUE,1,40,SoHo,500
TRUE,1,40,Central Harlem North,154
TRUE,1,40,West Chelsea/Hudson Yards,358
TRUE,1,40,Hamilton Heights,119
TRUE,1,40,Little Italy/NoLiTa,678
TRUE,1,40,Greenwich Village South,1289
TRUE,1,40,East Chelsea,1165
TRUE,1,40,Sutton Place/Turtle Bay North,477
TRUE,1,40,Clinton West,343
TRUE,1,40,Two Bridges/Seward Park,59
TRUE,1,40,Stuy Town/Peter Cooper Village,42
TRUE,1,40,Yorkville East,52
TRUE,1,40,Kips Bay,199
TRUE,1,40,Clinton East,733
TRUE,1,40,Morningside Heights,185
TRUE,1,40,Penn Station/Madison Sq West,916
TRUE,1,40,World Trade Center,59
TRUE,1,40,Midtown South,892
TRUE,1,40,Manhattanville,56
TRUE,1,40,Yorkville West,408
TRUE,1,40,Lenox Hill West,410
TRUE,1,40,Lenox Hill East,93
TRUE,1,40,Washington Heights South,85
TRUE,1,40,Midtown North,229
TRUE,1,40,Upper West Side North,243
TRUE,1,40,Washington Heights North,65
TRUE,1,40,Financial District North,128
TRUE,1,40,Inwood,19
TRUE,1,40,Alphabet City,189
TRUE,1,40,Battery Park City,62
TRUE,1,40,Bloomingdale,32
TRUE,1,40,Chinatown,21
TRUE,1,40,Financial District South,53
TRUE,1,40,Seaport,24
TRUE,1,40,Inwood Hill Park,3
TRUE,1,40,Roosevelt Island,4
TRUE,1,40,Central Park,2
TRUE,1,40,Battery Park,0
TRUE,1,40,Marble Hill,1
TRUE,1,40,Randalls Island,0
TRUE,1,40,Highbridge Park,0
TRUE,1,40,Governor's Island/Ellis Island/Liberty Island,0
TRUE,1,50,Gramercy,1177
TRUE,1,50,Upper East Side South,357
TRUE,1,50,Flatiron,1031
TRUE,1,50,Meatpacking/West Village West,660
TRUE,1,50,UN/Turtle Bay South,218
TRUE,1,50,East Village,2486
TRUE,1,50,Garment District,619
TRUE,1,50,East Harlem North,274
TRUE,1,50,TriBeCa/Civic Center,424
TRUE,1,50,Times Sq/Theatre District,1395
TRUE,1,50,Lincoln Square East,610
TRUE,1,50,Midtown Center,407
TRUE,1,50,Hudson Sq,301
TRUE,1,50,Upper East Side North,246
TRUE,1,50,Greenwich Village North,926
TRUE,1,50,West Village,1871
TRUE,1,50,East Harlem South,230
TRUE,1,50,Lower East Side,2177
TRUE,1,50,Union Sq,601
TRUE,1,50,Upper West Side South,324
TRUE,1,50,Lincoln Square West,56
TRUE,1,50,Murray Hill,917
TRUE,1,50,Midtown East,418
TRUE,1,50,Manhattan Valley,132
TRUE,1,50,Central Harlem,445
TRUE,1,50,SoHo,519
TRUE,1,50,Central Harlem North,210
TRUE,1,50,West Chelsea/Hudson Yards,323
TRUE,1,50,Hamilton Heights,124
TRUE,1,50,Little Italy/NoLiTa,797
TRUE,1,50,Greenwich Village South,1384
TRUE,1,50,East Chelsea,1213
TRUE,1,50,Sutton Place/Turtle Bay North,506
TRUE,1,50,Clinton West,391
TRUE,1,50,Two Bridges/Seward Park,70
TRUE,1,50,Stuy Town/Peter Cooper Village,54
TRUE,1,50,Yorkville East,80
TRUE,1,50,Kips Bay,215
TRUE,1,50,Clinton East,816
TRUE,1,50,Morningside Heights,206
TRUE,1,50,Penn Station/Madison Sq West,772
TRUE,1,50,World Trade Center,63
TRUE,1,50,Midtown South,874
TRUE,1,50,Manhattanville,72
TRUE,1,50,Yorkville West,378
TRUE,1,50,Lenox Hill West,389
TRUE,1,50,Lenox Hill East,96
TRUE,1,50,Washington Heights South,84
TRUE,1,50,Midtown North,199
TRUE,1,50,Upper West Side North,260
TRUE,1,50,Washington Heights North,53
TRUE,1,50,Financial District North,131
TRUE,1,50,Inwood,25
TRUE,1,50,Alphabet City,223
TRUE,1,50,Battery Park City,52
TRUE,1,50,Bloomingdale,26
TRUE,1,50,Chinatown,28
TRUE,1,50,Financial District South,37
TRUE,1,50,Seaport,21
TRUE,1,50,Inwood Hill Park,0
TRUE,1,50,Roosevelt Island,3
TRUE,1,50,Central Park,2
TRUE,1,50,Battery Park,0
TRUE,1,50,Marble Hill,2
TRUE,1,50,Randalls Island,1
TRUE,1,50,Highbridge Park,0
TRUE,1,50,Governor's Island/Ellis Island/Liberty Island,0
TRUE,2,0,Gramercy,1106
TRUE,2,0,Upper East Side South,294
TRUE,2,0,Flatiron,1006
TRUE,2,0,Meatpacking/West Village West,704
TRUE,2,0,UN/Turtle Bay South,202
TRUE,2,0,East Village,2601
TRUE,2,0,Garment District,533
TRUE,2,0,East Harlem North,259
TRUE,2,0,TriBeCa/Civic Center,433
TRUE,2,0,Times Sq/Theatre District,1505
TRUE,2,0,Lincoln Square East,496
TRUE,2,0,Midtown Center,399
TRUE,2,0,Hudson Sq,318
TRUE,2,0,Upper East Side North,233
TRUE,2,0,Greenwich Village North,964
TRUE,2,0,West Village,1893
TRUE,2,0,East Harlem South,207
TRUE,2,0,Lower East Side,2262
TRUE,2,0,Union Sq,545
TRUE,2,0,Upper West Side South,323
TRUE,2,0,Lincoln Square West,34
TRUE,2,0,Murray Hill,985
TRUE,2,0,Midtown East,456
TRUE,2,0,Manhattan Valley,136
TRUE,2,0,Central Harlem,495
TRUE,2,0,SoHo,435
TRUE,2,0,Central Harlem North,215
TRUE,2,0,West Chelsea/Hudson Yards,407
TRUE,2,0,Hamilton Heights,105
TRUE,2,0,Little Italy/NoLiTa,719
TRUE,2,0,Greenwich Village South,1402
TRUE,2,0,East Chelsea,1506
TRUE,2,0,Sutton Place/Turtle Bay North,429
TRUE,2,0,Clinton West,467
TRUE,2,0,Two Bridges/Seward Park,66
TRUE,2,0,Stuy Town/Peter Cooper Village,42
TRUE,2,0,Yorkville East,69
TRUE,2,0,Kips Bay,197
TRUE,2,0,Clinton East,774
TRUE,2,0,Morningside Heights,148
TRUE,2,0,Penn Station/Madison Sq West,788
TRUE,2,0,World Trade Center,54
TRUE,2,0,Midtown South,943
TRUE,2,0,Manhattanville,76
TRUE,2,0,Yorkville West,410
TRUE,2,0,Lenox Hill West,417
TRUE,2,0,Lenox Hill East,90
TRUE,2,0,Washington Heights South,111
TRUE,2,0,Midtown North,222
TRUE,2,0,Upper West Side North,185
TRUE,2,0,Washington Heights North,55
TRUE,2,0,Financial District North,134
TRUE,2,0,Inwood,25
TRUE,2,0,Alphabet City,287
TRUE,2,0,Battery Park City,41
TRUE,2,0,Bloomingdale,44
TRUE,2,0,Chinatown,33
TRUE,2,0,Financial District South,62
TRUE,2,0,Seaport,19
TRUE,2,0,Inwood Hill Park,0
TRUE,2,0,Roosevelt Island,2
TRUE,2,0,Central Park,0
TRUE,2,0,Battery Park,2
TRUE,2,0,Marble Hill,3
TRUE,2,0,Randalls Island,0
TRUE,2,0,Highbridge Park,0
TRUE,2,0,Governor's Island/Ellis Island/Liberty Island,0
TRUE,2,10,Gramercy,1064
TRUE,2,10,Upper East Side South,309
TRUE,2,10,Flatiron,1029
TRUE,2,10,Meatpacking/West Village West,666
TRUE,2,10,UN/Turtle Bay South,191
TRUE,2,10,East Village,2495
TRUE,2,10,Garment District,599
TRUE,2,10,East Harlem North,209
TRUE,2,10,TriBeCa/Civic Center,431
TRUE,2,10,Times Sq/Theatre District,1565
TRUE,2,10,Lincoln Square East,566
TRUE,2,10,Midtown Center,394
TRUE,2,10,Hudson Sq,363
TRUE,2,10,Upper East Side North,230
TRUE,2,10,Greenwich Village North,948
TRUE,2,10,West Village,1909
TRUE,2,10,East Harlem South,229
TRUE,2,10,Lower East Side,2362
TRUE,2,10,Union Sq,608
TRUE,2,10,Upper West Side South,319
TRUE,2,10,Lincoln Square West,49
TRUE,2,10,Murray Hill,946
TRUE,2,10,Midtown East,410
TRUE,2,10,Manhattan Valley,113
TRUE,2,10,Central Harlem,500
TRUE,2,10,SoHo,430
TRUE,2,10,Central Harlem North,160
TRUE,2,10,West Chelsea/Hudson Yards,365
TRUE,2,10,Hamilton Heights,145
TRUE,2,10,Little Italy/NoLiTa,797
TRUE,2,10,Greenwich Village South,1338
TRUE,2,10,East Chelsea,1482
TRUE,2,10,Sutton Place/Turtle Bay North,428
TRUE,2,10,Clinton West,444
TRUE,2,10,Two Bridges/Seward Park,68
TRUE,2,10,Stuy Town/Peter Cooper Village,35
TRUE,2,10,Yorkville East,64
TRUE,2,10,Kips Bay,223
TRUE,2,10,Clinton East,804
TRUE,2,10,Morningside Heights,176
TRUE,2,10,Penn Station/Madison Sq West,779
TRUE,2,10,World Trade Center,62
TRUE,2,10,Midtown South,903
TRUE,2,10,Manhattanville,79
TRUE,2,10,Yorkville West,396
TRUE,2,10,Lenox Hill West,397
TRUE,2,10,Lenox Hill East,104
TRUE,2,10,Washington Heights South,106
TRUE,2,10,Midtown North,211
TRUE,2,10,Upper West Side North,229
TRUE,2,10,Washington Heights North,52
TRUE,2,10,Financial District North,111
TRUE,2,10,Inwood,20
TRUE,2,10,Alphabet City,266
TRUE,2,10,Battery Park City,48
TRUE,2,10,Bloomingdale,23
TRUE,2,10,Chinatown,29
TRUE,2,10,Financial District South,53
TRUE,2,10,Seaport,17
TRUE,2,10,Inwood Hill Park,3
TRUE,2,10,Roosevelt Island,1
TRUE,2,10,Central Park,2
TRUE,2,10,Battery Park,1
TRUE,2,10,Marble Hill,0
TRUE,2,10,Randalls Island,1
TRUE,2,10,Highbridge Park,0
TRUE,2,10,Governor's Island/Ellis Island/Liberty Island,0
TRUE,2,20,Gramercy,1039
TRUE,2,20,Upper East Side South,303
TRUE,2,20,Flatiron,1132
TRUE,2,20,Meatpacking/West Village West,689
TRUE,2,20,UN/Turtle Bay South,176
TRUE,2,20,East Village,2792
TRUE,2,20,Garment District,635
TRUE,2,20,East Harlem North,221
TRUE,2,20,TriBeCa/Civic Center,399
TRUE,2,20,Times Sq/Theatre District,1439
TRUE,2,20,Lincoln Square East,588
TRUE,2,20,Midtown Center,346
TRUE,2,20,Hudson Sq,307
TRUE,2,20,Upper East Side North,241
TRUE,2,20,Greenwich Village North,943
TRUE,2,20,West Village,1735
